model_id,corner,rel_diff_vt_v_ngspice_vs_spectre,rel_diff_ss_mv_dec_ngspice_vs_spectre,rel_diff_ion_a_ngspice_vs_spectre,rel_diff_ioff_a_ngspice_vs_spectre,rel_diff_dibl_mv_v_ngspice_vs_spectre,rel_diff_ron_ohm_ngspice_vs_spectre,rel_diff_ron_boost_ohm_ngspice_vs_spectre,rel_diff_cgg_f_ngspice_vs_spectre,rel_diff_cgd_f_ngspice_vs_spectre,rel_diff_igidl_a_ngspice_vs_spectre,rel_diff_esw_j_ngspice_vs_spectre,rel_diff_ion_per_cgg_ngspice_vs_spectre,rel_diff_ron_x_cload_ngspice_vs_spectre,rel_diff_ioff_density_a_m2_ngspice_vs_spectre
3D_gaa_AOS,hot,0.0,-0.12995133251304808,1.3929399602468682,-0.3451777771493889,,-0.5821117240301825,-0.5511539065537926,-0.9395025811012766,1.5072225311164655,-0.3451777771493889,0.14802375574800403,38.55441411893633,-0.5821117240301825,-0.3451777771493888
3D_gaa_Si,hot,0.0,0.03092784703479067,0.6754889702896641,1.653471592109896,-0.1884848432716099,-0.40316904115614444,-0.3835260788045791,-0.8983435526663311,0.7066520454226539,1.653471592109896,0.12792875755432245,15.481876105606705,-0.4031690411561444,1.6534715921098957
BCAT_125,hot,0.0,-0.10250073277782958,0.8175642018571115,-0.6012702135718969,-0.31005263743803624,-0.44982377498531484,-0.4254789749640868,-0.7476741122109863,0.86112233558348,-0.6012702135718969,0.21619913734026475,6.2032410855001014,-0.4498237749853149,-0.601270213571897
VCT_082,hot,0.0,-0.2253217974860948,0.6521574833785508,-0.9407524288367369,-0.3413861216684591,-0.39475438825637876,-0.40738496690598613,-0.9911678678501797,0.7537634395773055,-0.9407524288367369,-0.14358233717870747,186.06213350896923,-0.3947543882563788,-0.9407524288367369
VCT_091,hot,0.0,-0.2248737875905647,0.6588822486612546,-0.9403077748668291,-0.34239948104161255,-0.3972067469693144,-0.4092580930655815,-0.9917200464576044,0.7624777230116463,-0.9403077748668291,-0.14300233969287435,199.34922178818096,-0.39720674696931446,-0.9403077748668291
VCT_102,hot,0.0,-0.22428191722271817,0.6678072022324815,-0.9397016943230602,-0.34370971361866903,-0.4004336714316843,-0.41171353712600073,-0.9923247880555603,0.7741324902314135,-0.9397016943230602,-0.14270108610587806,216.2978693364569,-0.4004336714316842,-0.9397016943230602
VCT_125,hot,0.0,-0.20989969394421998,0.7053777231880699,-0.906201124620765,-0.3384049102410653,-0.4136310074732421,-0.4156281955261466,-0.9921929576930761,0.7989356821807734,-0.906201124620765,-0.14084866639730945,217.44094807525443,-0.41363100747324205,-0.9062011246207649
