model_id,corner,rel_diff_vt_v_ngspice_vs_spectre,rel_diff_ss_mv_dec_ngspice_vs_spectre,rel_diff_ion_a_ngspice_vs_spectre,rel_diff_ioff_a_ngspice_vs_spectre,rel_diff_dibl_mv_v_ngspice_vs_spectre,rel_diff_ron_ohm_ngspice_vs_spectre,rel_diff_ron_boost_ohm_ngspice_vs_spectre,rel_diff_cgg_f_ngspice_vs_spectre,rel_diff_cgd_f_ngspice_vs_spectre,rel_diff_igidl_a_ngspice_vs_spectre,rel_diff_esw_j_ngspice_vs_spectre,rel_diff_ion_per_cgg_ngspice_vs_spectre,rel_diff_ron_x_cload_ngspice_vs_spectre,rel_diff_ioff_density_a_m2_ngspice_vs_spectre
3D_gaa_AOS,tt,0.0,-0.1832500648734705,1.4047148283593038,-0.7481118641498934,-0.44417030020853177,-0.5841576117701455,-0.5511110663287789,-0.9415526872972908,1.5074822861067163,-0.7481118641498934,0.157101508752391,40.143291575967275,-0.5841576117701456,-0.7481118641498934
3D_gaa_Si,tt,0.0,0.02890450037059297,0.7153720232713229,1.885074861967037,-0.20584629493963627,-0.4170458776830375,-0.3965989296791846,-0.9021582753891415,0.7494142932845328,1.885074861967037,0.13646730200667817,16.532111479982525,-0.41704587768303747,1.8850748619670366
BCAT_125,tt,0.0,-0.1430816583819447,0.8447065143664384,-0.8586301110025283,-0.35969243804900836,-0.4579180674314598,-0.4347349395861793,-0.7555681688150613,0.8901865675010224,-0.8586301110025283,0.20677182476735007,6.546916068270675,-0.45791806743145985,-0.8586301110025282
VCT_082,tt,0.0,-0.26048240076493717,0.7182407969318279,-0.984068115200593,-0.3475642979324715,-0.4180385790690057,-0.43226308309151573,-0.9914376445526776,0.8296223033476485,-0.984068115200593,-0.14925375661666868,199.67384582465093,-0.41803857906900577,-0.9840681152005931
VCT_091,tt,0.0,-0.2601500661876201,0.7241253265811988,-0.9839688619789848,-0.3487252146833035,-0.42002338376492554,-0.43370943309675775,-0.9919586570523888,0.8376382142608785,-0.9839688619789848,-0.14866679319644857,213.40763536809536,-0.4200233837649255,-0.9839688619789847
VCT_102,tt,0.0,-0.259709491172605,0.731967747676465,-0.9838322854872016,-0.35022927113600133,-0.42265102658147735,-0.43561496195516186,-0.9925304985694189,0.848410459029215,-0.9838322854872016,-0.1480659628828339,230.87193466294326,-0.42265102658147724,-0.9838322854872016
VCT_125,tt,0.0,-0.24171707268633666,0.783412498767225,-0.96931331989468,-0.34347594965692785,-0.4392928844698554,-0.43996173370055086,-0.9924035809793192,0.8851491597781123,-0.96931331989468,-0.13698770551726094,233.7701586644955,-0.43929288446985554,-0.9693133198946798
