model_id,corner,vt_v_ngspice,ss_mv_dec_ngspice,ion_a_ngspice,ioff_a_ngspice,dibl_mv_v_ngspice,ron_ohm_ngspice,ron_boost_ohm_ngspice,cgg_f_ngspice,cgd_f_ngspice,igidl_a_ngspice,esw_j_ngspice,ion_per_cgg_ngspice,ron_x_cload_ngspice,ioff_density_a_m2_ngspice,vt_v_spectre,ss_mv_dec_spectre,ion_a_spectre,ioff_a_spectre,dibl_mv_v_spectre,ron_ohm_spectre,ron_boost_ohm_spectre,cgg_f_spectre,cgd_f_spectre,igidl_a_spectre,esw_j_spectre,ion_per_cgg_spectre,ron_x_cload_spectre,ioff_density_a_m2_spectre
3D_gaa_AOS,ss_125,0.675,16.039492477920774,3.90615e-06,7.20868e-10,0.0,172800.0,126799.37708631938,3.88858e-18,7.07332e-12,7.20868e-10,2.0034820985776876e-17,1004518358886.7916,3.456e-09,200241.11111111115,,,0.0,0.0,,,,,,0.0,0.0,,,0.0
3D_gaa_Si,ss_125,0.675,10.70426729851297,1.44669e-06,3.58981e-12,7.736884295702833,466566.2109293999,322571.39580227097,1.43683e-17,2.68006e-12,3.58981e-12,2.5765050328964998e-17,100686232887.67632,9.331324218588e-09,7416.962809917356,,,0.0,0.0,,,,,,0.0,0.0,,,0.0
BCAT_125,ss_125,0.765,10.670452582834454,4.91454e-07,1.17062e-12,7.866004575542651,1556564.326801189,1086445.5619763937,1.05031e-17,9.10374e-13,1.17062e-12,1.2042242463595725e-17,46791328274.50943,3.1131286536023785e-08,663.6167800453514,,,0.0,0.0,,,,,,0.0,0.0,,,0.0
VCT_082,ss_125,0.81,11.044107706741238,1.58623e-06,1.17325e-11,103.54780295037752,510615.7647889455,310964.37346437346,1.04977e-19,2.73663e-12,1.17325e-11,5.632273986082559e-18,15110262247920.973,1.0212315295778913e-08,3259.0277777777783,,,0.0,0.0,,,,,,0.0,0.0,,,0.0
VCT_091,ss_125,0.81,11.036290896863544,1.66912e-06,1.22371e-11,103.81733868305218,485256.5869088557,295180.89851607825,9.848359999999999e-20,2.8774700000000007e-12,1.22371e-11,5.6334525653012865e-18,16948202543367.623,9.705131738177114e-09,3399.194444444445,,,0.0,0.0,,,,,,0.0,0.0,,,0.0
VCT_102,ss_125,0.81,11.026574661991084,1.77984e-06,1.29067e-11,104.16415424547787,455068.9626113093,276422.2093301027,9.135579999999999e-20,3.06536e-12,1.29067e-11,5.6347373604497855e-18,19482506857802.133,9.101379252226189e-09,3585.1944444444453,,,0.0,0.0,,,,,,0.0,0.0,,,0.0
VCT_125,ss_125,0.81,11.876173637055974,2.53096e-06,4.47922e-11,103.55802975676728,320026.550350844,214929.36518887253,9.586679999999999e-20,4.45322e-12,4.47922e-11,5.776874510099895e-18,26400797773577.508,6.40053100701688e-09,12442.27777777778,,,0.0,0.0,,,,,,0.0,0.0,,,0.0
