model_id,corner,vt_v_ngspice,ss_mv_dec_ngspice,ion_a_ngspice,ioff_a_ngspice,dibl_mv_v_ngspice,ron_ohm_ngspice,ron_boost_ohm_ngspice,cgg_f_ngspice,cgd_f_ngspice,igidl_a_ngspice,esw_j_ngspice,ion_per_cgg_ngspice,ron_x_cload_ngspice,ioff_density_a_m2_ngspice,vt_v_spectre,ss_mv_dec_spectre,ion_a_spectre,ioff_a_spectre,dibl_mv_v_spectre,ron_ohm_spectre,ron_boost_ohm_spectre,cgg_f_spectre,cgd_f_spectre,igidl_a_spectre,esw_j_spectre,ion_per_cgg_spectre,ron_x_cload_spectre,ioff_density_a_m2_spectre
3D_gaa_AOS,tt,0.75,11.230947594384524,4.53402e-06,2.12964e-11,10.52834761302148,165413.20217904323,122756.4217976123,4.1392200000000005e-18,8.30307e-12,2.12964e-11,2.6256894325650004e-17,1095380289039.964,3.308264043580865e-09,5915.666666666668,0.75,13.750778679455475,1.88547097e-06,8.45470547e-11,18.941678749752707,397778.598,273467.249,7.08196803e-17,3.31131751e-12,8.45470547e-11,2.26919541e-17,26623545348.02948,7.955571960000002e-09,23485.29297222223
3D_gaa_Si,tt,0.75,7.705053320940546,1.78523e-06,2.91625e-14,4.938138207813377,420106.87518904806,298079.177778396,1.62666e-17,3.32193e-12,2.91625e-14,3.673373041610625e-17,109748195689.3266,8.402137503780962e-09,60.253099173553714,0.75,7.488599105325444,1.04072468e-06,1.01080566e-14,6.218113919695216,720651.693,493998.424,1.66254224e-16,1.89888125e-12,1.01080566e-14,3.2322734099999996e-17,6259839028.210195,1.441303386e-08,20.88441446280992
BCAT_125,tt,0.85,7.684410855316418,5.57768e-07,8.68425e-15,4.978471759550567,1523903.7753371412,1084189.2050469643,1.15524e-17,1.03875e-12,8.68425e-15,1.6650762011455118e-17,48281569197.74246,3.047807550674283e-08,4.923044217687076,0.85,8.967494896662517,3.02361376e-07,6.14292765e-14,7.775125666767642,2811205.62,1918019.14,4.72622569e-17,5.49548927e-13,6.14292765e-14,1.3797771599999999e-17,6397523009.528561,5.622411240000002e-08,34.82385289115646
VCT_082,tt,0.9,7.612620686697877,1.59533e-06,5.94417e-14,84.85107362442518,564118.3144144765,338113.25291247,1.04088e-19,2.78472e-12,5.94417e-14,7.004955894737401e-18,15326742756129.43,1.1282366288289532e-08,16.511583333333334,0.9,10.294035861448284,9.28467071e-07,3.73098982e-12,130.05277509421597,969339.709,595545.653,1.2156468e-17,1.52201905e-12,3.73098982e-12,8.233895769999999e-18,76376384242.52834,1.9386794180000004e-08,1036.3860611111113
VCT_091,tt,0.9,7.609600566616122,1.67965e-06,6.21448e-14,85.04614347380073,535800.3964922935,320912.81868425745,9.78755e-20,2.93033e-12,6.21448e-14,7.00640799930945e-18,17161087299681.74,1.0716007929845872e-08,17.262444444444448,0.9,10.285329793035917,9.74204122e-07,3.87650583e-12,130.58411808841208,923831.033,566692.856,1.2171536599999999e-17,1.59461747e-12,3.87650583e-12,8.22992448e-18,80039534367.41914,1.8476620660000004e-08,1076.8071750000004
VCT_102,tt,0.9,7.605847149765004,1.79269e-06,6.57517e-14,85.2960881204264,502013.6324590859,300414.5721095111,9.10319e-20,3.12541e-12,6.57517e-14,7.007986037813851e-18,19692986744207.246,1.004027264918172e-08,18.264361111111118,0.9,10.274138407923816,1.03505969e-06,4.06685187e-12,131.27105351383017,869515.069,532286.563,1.2187145399999999e-17,1.69086362e-12,4.06685187e-12,8.22597259e-18,84930445648.08424,1.7390301380000003e-08,1129.6810750000002
VCT_125,tt,0.9,8.19787393766173,2.50689e-06,3.35383e-13,84.8352058298155,359000.54248970863,238355.6637278296,9.45308e-20,4.45553e-12,3.35383e-13,7.188759051751349e-18,26519293182751.02,7.180010849794174e-09,93.16194444444446,0.9,10.8111018227774,1.40567031e-06,1.09292696e-11,129.2187327874495,640263.932,425606.031,1.2444126599999999e-17,2.36348937e-12,1.09292696e-11,8.329845469999999e-18,112958534992.725,1.2805278640000005e-08,3035.908222222223
