model_id,architecture,corner,temp_c,vdd,vt_v,ss_mv_dec,ion_a,ioff_a,dibl_mv_v,ron_ohm,ron_boost_ohm,cgg_f,cgd_f,igidl_a,esw_j,ion_per_cgg,ron_x_cload,ioff_density_a_m2,fpitch_m,vsat
BCAT_125,BCAT,hot,85.0,0.85,0.85,9.304887067257674,6.18955e-07,2.20461e-13,6.137033420090793,1373255.7632313194,987697.9317605308,1.14773e-17,1.14881e-12,2.20461e-13,1.6492266334364125e-17,53928624328.02141,2.7465115264626392e-08,124.97789115646259,4.2e-08,1910.0
VCT_082,VCT,hot,85.0,0.9,0.9,9.428593606298259,2.05456e-06,2.13905e-12,95.30887629773487,438032.9400770938,279375.56457145343,1.07407e-19,3.60129e-12,2.13905e-12,7.066690675503752e-18,19128734626234.79,8.760658801541877e-09,594.1805555555557,6e-08,25420.0
VCT_091,VCT,hot,85.0,0.9,0.9,9.423018814250053,2.16384e-06,2.23381e-12,95.54306420610251,415911.86365484865,265059.0345371922,1.00836e-19,3.7906800000000006e-12,2.23381e-12,7.068663205963202e-18,21459002737117.7,8.318237273096975e-09,620.502777777778,6e-08,26820.0
VCT_102,VCT,hot,85.0,0.9,0.9,9.416097012192335,2.31012e-06,2.35992e-12,95.84314022611623,389574.97370368923,248033.64438589627,9.36108e-20,4.044e-12,2.35992e-12,7.070842404277201e-18,24677921778256.35,7.791499474073786e-09,655.5333333333334,6e-08,28720.0
VCT_125,VCT,hot,85.0,0.9,0.9,10.175341287776957,3.09532e-06,9.30083e-12,95.32370279126906,290755.90072947426,200806.34905052066,9.68984e-20,5.50386e-12,9.30083e-12,7.23963373811685e-18,31943974307109.3,5.8151180145894864e-09,2583.5638888888893,6e-08,28720.0
3D_gaa_Si,3D_GAA,hot,85.0,0.75,0.75,9.331387111038541,1.83948e-06,6.83539e-13,6.036885646585703,407717.27253453364,291718.6898330202,1.62648e-17,3.41457e-12,6.83539e-13,3.628954638253124e-17,113095765087.79697,8.154345450690674e-09,1412.2706611570247,2.2e-08,1600.0
3D_gaa_AOS,3D_GAA,hot,85.0,0.75,0.75,13.786330338757004,4.87907e-06,2.22122e-10,0.0,153714.98372670705,114920.51331162611,4.12645e-18,8.88078e-12,2.22122e-10,2.597786406658125e-17,1182389220758.7637,3.0742996745341417e-09,61700.55555555557,6e-08,5000.0
