model_id,architecture,corner,n_cells,ccell_ff,bl_topology,rbl_ohm,cbl_ff,r_seg_ohm,c_seg_ff,r_metal_seg_ohm,r_contact_ohm,c_metal_seg_ff,c_wl_coupling_ff,c_sa_ff,c_far_end_ff,t_bl_settle_s,i_bl_leak_a
BCAT_125,BCAT,ss_125,8,20.0,layout,24.500000000000004,151.20000000000002,3.5000000000000004,14.000000000000002,3.5000000000000004,2.8571428571428568,14.000000000000002,1.4000000000000001,21.000000000000004,7.000000000000001,6.16617e-09,2.16163e-10
VCT_082,VCT,ss_125,8,20.0,layout,35.0,216.0,5.0,20.0,5.0,2.0,20.0,2.0,30.0,10.0,4.79046e-09,1.66803e-10
VCT_091,VCT,ss_125,8,20.0,layout,35.0,216.0,5.0,20.0,5.0,2.0,20.0,2.0,30.0,10.0,4.65144e-09,1.69493e-10
VCT_102,VCT,ss_125,8,20.0,layout,35.0,216.0,5.0,20.0,5.0,2.0,20.0,2.0,30.0,10.0,4.48548e-09,1.72832e-10
VCT_125,VCT,ss_125,8,20.0,layout,35.0,216.0,5.0,20.0,5.0,2.0,20.0,2.0,30.0,10.0,3.40997e-09,2.33954e-10
3D_gaa_Si,3D_GAA,ss_125,8,20.0,layout,12.833333333333334,79.20000000000002,1.8333333333333335,7.333333333333334,1.8333333333333335,5.454545454545454,7.333333333333334,0.7333333333333334,11.0,3.666666666666667,2.43376e-09,6.21617e-10
3D_gaa_AOS,3D_GAA,ss_125,8,20.0,layout,35.0,216.0,5.0,20.0,5.0,2.0,20.0,2.0,30.0,10.0,2.49653e-09,2.27217e-10
