model_id,architecture,corner,temp_c,vdd,vt_v,ss_mv_dec,ion_a,ioff_a,dibl_mv_v,ron_ohm,ron_boost_ohm,cgg_f,cgd_f,igidl_a,esw_j,ion_per_cgg,ron_x_cload,ioff_density_a_m2,fpitch_m,vsat
BCAT_125,BCAT,ss_125,125.0,0.765,0.765,10.670452582834454,4.91454e-07,1.17062e-12,7.866004575542651,1556564.326801189,1086445.5619763937,1.0503099999999999e-17,9.10374e-13,1.17062e-12,1.2042242463595723e-17,46791328274.50943,3.1131286536023785e-08,663.6167800453514,4.2e-08,1910.0
VCT_082,VCT,ss_125,125.0,0.81,0.81,11.044107706741238,1.58623e-06,1.17325e-11,103.54780295037753,510615.7647889455,310964.37346437346,1.0497699999999999e-19,2.73663e-12,1.17325e-11,5.632273986082559e-18,15110262247920.973,1.0212315295778911e-08,3259.0277777777783,6e-08,25420.0
VCT_091,VCT,ss_125,125.0,0.81,0.81,11.036290896863544,1.66912e-06,1.22371e-11,103.81733868305218,485256.58690885565,295180.89851607825,9.84836e-20,2.8774700000000003e-12,1.22371e-11,5.633452565301286e-18,16948202543367.625,9.705131738177114e-09,3399.194444444445,6e-08,26820.0
VCT_102,VCT,ss_125,125.0,0.81,0.81,11.026574661991084,1.77984e-06,1.29067e-11,104.16415424547789,455068.9626113093,276422.2093301027,9.13558e-20,3.06536e-12,1.29067e-11,5.634737360449785e-18,19482506857802.133,9.101379252226187e-09,3585.1944444444453,6e-08,28720.0
VCT_125,VCT,ss_125,125.0,0.81,0.81,11.876173637055974,2.53096e-06,4.47922e-11,103.55802975676728,320026.550350844,214929.36518887253,9.58668e-20,4.45322e-12,4.47922e-11,5.7768745100998946e-18,26400797773577.508,6.4005310070168804e-09,12442.27777777778,6e-08,28720.0
3D_gaa_Si,3D_GAA,ss_125,125.0,0.675,0.675,10.70426729851297,1.44669e-06,3.58981e-12,7.736884295702833,466566.2109293999,322571.39580227097,1.43683e-17,2.6800599999999998e-12,3.58981e-12,2.5765050328965e-17,100686232887.67633,9.331324218587999e-09,7416.962809917356,2.2e-08,1600.0
3D_gaa_AOS,3D_GAA,ss_125,125.0,0.675,0.675,16.039492477920774,3.90615e-06,7.20868e-10,0.0,172800.0,126799.37708631938,3.88858e-18,7.07332e-12,7.20868e-10,2.0034820985776873e-17,1004518358886.7915,3.4560000000000005e-09,200241.11111111115,6e-08,5000.0
