model_id,ccell_ff,vbl_pre_fraction,gain,sigma_os_mv,t_en_ns,delta_v_bl_v,delta_v_bl_mv,yield_fraction,passes_target,t_en_min_ns,min_delta_v_mv
VCT_082,20.0,0.5,20.0,5.0,10.0,0.0163988113,16.3988113,1.0,True,5.0,3.3226316828729736
VCT_082,20.0,0.5,20.0,5.0,12.0,0.0183492752,18.3492752,1.0,True,5.0,3.3226316828729736
VCT_082,20.0,0.5,20.0,5.0,15.0,0.0206255843,20.6255843,1.0,True,5.0,3.3226316828729736
VCT_082,20.0,0.5,20.0,10.0,5.0,0.00866013245,8.66013245,1.0,True,5.0,4.145263365745948
VCT_082,20.0,0.5,20.0,10.0,8.0,0.01392031,13.92031,1.0,True,5.0,4.145263365745948
VCT_082,20.0,0.5,20.0,10.0,10.0,0.0163988113,16.3988113,1.0,True,5.0,4.145263365745948
VCT_082,20.0,0.5,20.0,10.0,12.0,0.0183492752,18.3492752,1.0,True,5.0,4.145263365745948
VCT_082,20.0,0.5,20.0,10.0,15.0,0.0206255843,20.6255843,1.0,True,5.0,4.145263365745948
VCT_082,20.0,0.5,20.0,15.0,5.0,0.00866013245,8.66013245,0.9999999999999998,True,5.0,4.967895048618922
VCT_082,20.0,0.5,20.0,15.0,8.0,0.01392031,13.92031,1.0,True,5.0,4.967895048618922
VCT_082,20.0,0.5,20.0,15.0,10.0,0.0163988113,16.3988113,1.0,True,5.0,4.967895048618922
VCT_082,20.0,0.5,20.0,15.0,12.0,0.0183492752,18.3492752,1.0,True,5.0,4.967895048618922
VCT_082,20.0,0.5,20.0,15.0,15.0,0.0206255843,20.6255843,1.0,True,5.0,4.967895048618922
VCT_082,20.0,0.5,20.0,20.0,5.0,0.00866013245,8.66013245,0.9999999992731587,True,5.0,5.7905267314918945
VCT_082,20.0,0.5,20.0,20.0,8.0,0.01392031,13.92031,1.0,True,5.0,5.7905267314918945
VCT_082,20.0,0.5,20.0,20.0,10.0,0.0163988113,16.3988113,1.0,True,5.0,5.7905267314918945
VCT_082,20.0,0.5,20.0,20.0,12.0,0.0183492752,18.3492752,1.0,True,5.0,5.7905267314918945
VCT_082,20.0,0.5,20.0,20.0,15.0,0.0206255843,20.6255843,1.0,True,5.0,5.7905267314918945
VCT_091,20.0,0.5,5.0,5.0,5.0,0.00895900213,8.95900213,0.0,False,8.0,13.290526731491894
VCT_091,20.0,0.5,5.0,5.0,8.0,0.0142925648,14.2925648,0.9999823379019335,True,8.0,13.290526731491894
VCT_091,20.0,0.5,5.0,5.0,10.0,0.0167760784,16.776078400000003,0.9999999999876519,True,8.0,13.290526731491894
VCT_091,20.0,0.5,5.0,5.0,12.0,0.0187264964,18.726496400000002,1.0,True,8.0,13.290526731491894
VCT_091,20.0,0.5,5.0,5.0,15.0,0.02098564,20.98564,1.0,True,8.0,13.290526731491894
VCT_091,20.0,0.5,5.0,10.0,5.0,0.00895900213,8.95900213,0.0,False,10.0,16.581053462983792
VCT_091,20.0,0.5,5.0,10.0,8.0,0.0142925648,14.2925648,0.9681495450955625,False,10.0,16.581053462983792
VCT_091,20.0,0.5,5.0,10.0,10.0,0.0167760784,16.776078400000003,0.9992960579718279,True,10.0,16.581053462983792
VCT_091,20.0,0.5,5.0,10.0,12.0,0.0187264964,18.726496400000002,0.9999871854582973,True,10.0,16.581053462983792
VCT_091,20.0,0.5,5.0,10.0,15.0,0.02098564,20.98564,0.9999999604434089,True,10.0,16.581053462983792
VCT_091,20.0,0.5,5.0,15.0,5.0,0.00895900213,8.95900213,0.0,False,15.0,19.871580194475687
VCT_091,20.0,0.5,5.0,15.0,8.0,0.0142925648,14.2925648,0.8475282046138981,False,15.0,19.871580194475687
VCT_091,20.0,0.5,5.0,15.0,10.0,0.0167760784,16.776078400000003,0.9760974993445075,False,15.0,19.871580194475687
VCT_091,20.0,0.5,5.0,15.0,12.0,0.0187264964,18.726496400000002,0.9963721840252748,False,15.0,19.871580194475687
VCT_091,20.0,0.5,5.0,15.0,15.0,0.02098564,20.98564,0.9997496288615599,True,15.0,19.871580194475687
VCT_091,20.0,0.5,5.0,20.0,5.0,0.00895900213,8.95900213,0.0,False,,23.162106925967578
VCT_091,20.0,0.5,5.0,20.0,8.0,0.0142925648,14.2925648,0.7167922320199775,False,,23.162106925967578
VCT_091,20.0,0.5,5.0,20.0,10.0,0.0167760784,16.776078400000003,0.9097384413466125,False,,23.162106925967578
VCT_091,20.0,0.5,5.0,20.0,12.0,0.0187264964,18.726496400000002,0.970862713272907,False,,23.162106925967578
VCT_091,20.0,0.5,5.0,20.0,15.0,0.02098564,20.98564,0.9939748585326296,False,,23.162106925967578
VCT_091,20.0,0.5,10.0,5.0,5.0,0.00895900213,8.95900213,0.9999999999999976,True,5.0,6.645263365745947
VCT_091,20.0,0.5,10.0,5.0,8.0,0.0142925648,14.2925648,1.0,True,5.0,6.645263365745947
VCT_091,20.0,0.5,10.0,5.0,10.0,0.0167760784,16.776078400000003,1.0,True,5.0,6.645263365745947
VCT_091,20.0,0.5,10.0,5.0,12.0,0.0187264964,18.726496400000002,1.0,True,5.0,6.645263365745947
VCT_091,20.0,0.5,10.0,5.0,15.0,0.02098564,20.98564,1.0,True,5.0,6.645263365745947
VCT_091,20.0,0.5,10.0,10.0,5.0,0.00895900213,8.95900213,0.9999247364343081,True,5.0,8.290526731491896
VCT_091,20.0,0.5,10.0,10.0,8.0,0.0142925648,14.2925648,1.0,True,5.0,8.290526731491896
VCT_091,20.0,0.5,10.0,10.0,10.0,0.0167760784,16.776078400000003,1.0,True,5.0,8.290526731491896
VCT_091,20.0,0.5,10.0,10.0,12.0,0.0187264964,18.726496400000002,1.0,True,5.0,8.290526731491896
VCT_091,20.0,0.5,10.0,10.0,15.0,0.02098564,20.98564,1.0,True,5.0,8.290526731491896
VCT_091,20.0,0.5,10.0,15.0,5.0,0.00895900213,8.95900213,0.9916931090159087,False,8.0,9.935790097237843
VCT_091,20.0,0.5,10.0,15.0,8.0,0.0142925648,14.2925648,0.9999999994173095,True,8.0,9.935790097237843
VCT_091,20.0,0.5,10.0,15.0,10.0,0.0167760784,16.776078400000003,0.9999999999999959,True,8.0,9.935790097237843
VCT_091,20.0,0.5,10.0,15.0,12.0,0.0187264964,18.726496400000002,1.0,True,8.0,9.935790097237843
VCT_091,20.0,0.5,10.0,15.0,15.0,0.02098564,20.98564,1.0,True,8.0,9.935790097237843
VCT_091,20.0,0.5,10.0,20.0,5.0,0.00895900213,8.95900213,0.9522403801460697,False,8.0,11.581053462983789
VCT_091,20.0,0.5,10.0,20.0,8.0,0.0142925648,14.2925648,0.9999966202972903,True,8.0,11.581053462983789
VCT_091,20.0,0.5,10.0,20.0,10.0,0.0167760784,16.776078400000003,0.9999999960919557,True,8.0,11.581053462983789
VCT_091,20.0,0.5,10.0,20.0,12.0,0.0187264964,18.726496400000002,0.9999999999932688,True,8.0,11.581053462983789
VCT_091,20.0,0.5,10.0,20.0,15.0,0.02098564,20.98564,0.9999999999999987,True,8.0,11.581053462983789
VCT_091,20.0,0.5,20.0,5.0,5.0,0.00895900213,8.95900213,1.0,True,5.0,3.3226316828729736
VCT_091,20.0,0.5,20.0,5.0,8.0,0.0142925648,14.2925648,1.0,True,5.0,3.3226316828729736
VCT_091,20.0,0.5,20.0,5.0,10.0,0.0167760784,16.776078400000003,1.0,True,5.0,3.3226316828729736
VCT_091,20.0,0.5,20.0,5.0,12.0,0.0187264964,18.726496400000002,1.0,True,5.0,3.3226316828729736
VCT_091,20.0,0.5,20.0,5.0,15.0,0.02098564,20.98564,1.0,True,5.0,3.3226316828729736
VCT_091,20.0,0.5,20.0,10.0,5.0,0.00895900213,8.95900213,1.0,True,5.0,4.145263365745948
VCT_091,20.0,0.5,20.0,10.0,8.0,0.0142925648,14.2925648,1.0,True,5.0,4.145263365745948
VCT_091,20.0,0.5,20.0,10.0,10.0,0.0167760784,16.776078400000003,1.0,True,5.0,4.145263365745948
VCT_091,20.0,0.5,20.0,10.0,12.0,0.0187264964,18.726496400000002,1.0,True,5.0,4.145263365745948
VCT_091,20.0,0.5,20.0,10.0,15.0,0.02098564,20.98564,1.0,True,5.0,4.145263365745948
VCT_091,20.0,0.5,20.0,15.0,5.0,0.00895900213,8.95900213,1.0,True,5.0,4.967895048618922
VCT_091,20.0,0.5,20.0,15.0,8.0,0.0142925648,14.2925648,1.0,True,5.0,4.967895048618922
VCT_091,20.0,0.5,20.0,15.0,10.0,0.0167760784,16.776078400000003,1.0,True,5.0,4.967895048618922
VCT_091,20.0,0.5,20.0,15.0,12.0,0.0187264964,18.726496400000002,1.0,True,5.0,4.967895048618922
VCT_091,20.0,0.5,20.0,15.0,15.0,0.02098564,20.98564,1.0,True,5.0,4.967895048618922
VCT_091,20.0,0.5,20.0,20.0,5.0,0.00895900213,8.95900213,0.9999999998946044,True,5.0,5.7905267314918945
VCT_091,20.0,0.5,20.0,20.0,8.0,0.0142925648,14.2925648,1.0,True,5.0,5.7905267314918945
VCT_091,20.0,0.5,20.0,20.0,10.0,0.0167760784,16.776078400000003,1.0,True,5.0,5.7905267314918945
VCT_091,20.0,0.5,20.0,20.0,12.0,0.0187264964,18.726496400000002,1.0,True,5.0,5.7905267314918945
VCT_091,20.0,0.5,20.0,20.0,15.0,0.02098564,20.98564,1.0,True,5.0,5.7905267314918945
VCT_102,20.0,0.5,5.0,5.0,5.0,0.00934960598,9.34960598,0.0,False,8.0,13.290526731491894
VCT_102,20.0,0.5,5.0,5.0,8.0,0.0147647927,14.7647927,0.9999981095209335,True,8.0,13.290526731491894
VCT_102,20.0,0.5,5.0,5.0,10.0,0.0172493955,17.249395500000002,0.9999999999995813,True,8.0,13.290526731491894
VCT_102,20.0,0.5,5.0,5.0,12.0,0.0191926695,19.192669499999997,1.0,True,8.0,13.290526731491894
VCT_102,20.0,0.5,5.0,5.0,15.0,0.0214284374,21.4284374,1.0,True,8.0,13.290526731491894
VCT_102,20.0,0.5,5.0,10.0,5.0,0.00934960598,9.34960598,0.0,False,10.0,16.581053462983792
VCT_102,20.0,0.5,5.0,10.0,8.0,0.0147647927,14.7647927,0.9827996266422412,False,10.0,16.581053462983792
VCT_102,20.0,0.5,5.0,10.0,10.0,0.0172493955,17.249395500000002,0.9997107004103448,True,10.0,16.581053462983792
VCT_102,20.0,0.5,5.0,10.0,12.0,0.0191926695,19.192669499999997,0.9999957001230398,True,10.0,16.581053462983792
VCT_102,20.0,0.5,5.0,10.0,15.0,0.0214284374,21.4284374,0.9999999889790812,True,10.0,16.581053462983792
VCT_102,20.0,0.5,5.0,15.0,5.0,0.00934960598,9.34960598,0.0,False,15.0,19.871580194475687
VCT_102,20.0,0.5,5.0,15.0,8.0,0.0147647927,14.7647927,0.8877733983427485,False,15.0,19.871580194475687
VCT_102,20.0,0.5,5.0,15.0,10.0,0.0172493955,17.249395500000002,0.9843279743295477,False,15.0,19.871580194475687
VCT_102,20.0,0.5,5.0,15.0,12.0,0.0191926695,19.192669499999997,0.9978176395265494,False,15.0,19.871580194475687
VCT_102,20.0,0.5,5.0,15.0,15.0,0.0214284374,21.4284374,0.9998607401414937,True,15.0,19.871580194475687
VCT_102,20.0,0.5,5.0,20.0,5.0,0.00934960598,9.34960598,0.0,False,,23.162106925967578
VCT_102,20.0,0.5,5.0,20.0,8.0,0.0147647927,14.7647927,0.7664242041641789,False,,23.162106925967578
VCT_102,20.0,0.5,5.0,20.0,10.0,0.0172493955,17.249395500000002,0.9300676929207303,False,,23.162106925967578
VCT_102,20.0,0.5,5.0,20.0,12.0,0.0191926695,19.192669499999997,0.9784477352175482,False,,23.162106925967578
VCT_102,20.0,0.5,5.0,20.0,15.0,0.0214284374,21.4284374,0.995724814737359,False,,23.162106925967578
VCT_102,20.0,0.5,10.0,5.0,5.0,0.00934960598,9.34960598,1.0,True,5.0,6.645263365745947
VCT_102,20.0,0.5,10.0,5.0,8.0,0.0147647927,14.7647927,1.0,True,5.0,6.645263365745947
VCT_102,20.0,0.5,10.0,5.0,10.0,0.0172493955,17.249395500000002,1.0,True,5.0,6.645263365745947
VCT_102,20.0,0.5,10.0,5.0,12.0,0.0191926695,19.192669499999997,1.0,True,5.0,6.645263365745947
VCT_102,20.0,0.5,10.0,5.0,15.0,0.0214284374,21.4284374,1.0,True,5.0,6.645263365745947
VCT_102,20.0,0.5,10.0,10.0,5.0,0.00934960598,9.34960598,0.9999863617639559,True,5.0,8.290526731491896
VCT_102,20.0,0.5,10.0,10.0,8.0,0.0147647927,14.7647927,1.0,True,5.0,8.290526731491896
VCT_102,20.0,0.5,10.0,10.0,10.0,0.0172493955,17.249395500000002,1.0,True,5.0,8.290526731491896
VCT_102,20.0,0.5,10.0,10.0,12.0,0.0191926695,19.192669499999997,1.0,True,5.0,8.290526731491896
VCT_102,20.0,0.5,10.0,10.0,15.0,0.0214284374,21.4284374,1.0,True,5.0,8.290526731491896
VCT_102,20.0,0.5,10.0,15.0,5.0,0.00934960598,9.34960598,0.9962652449854181,False,8.0,9.935790097237843
VCT_102,20.0,0.5,10.0,15.0,8.0,0.0147647927,14.7647927,0.9999999999247801,True,8.0,9.935790097237843
VCT_102,20.0,0.5,10.0,15.0,10.0,0.0172493955,17.249395500000002,0.9999999999999997,True,8.0,9.935790097237843
VCT_102,20.0,0.5,10.0,15.0,12.0,0.0191926695,19.192669499999997,1.0,True,8.0,9.935790097237843
VCT_102,20.0,0.5,10.0,15.0,15.0,0.0214284374,21.4284374,1.0,True,8.0,9.935790097237843
VCT_102,20.0,0.5,10.0,20.0,5.0,0.00934960598,9.34960598,0.9703551170589014,False,8.0,11.581053462983789
VCT_102,20.0,0.5,10.0,20.0,8.0,0.0147647927,14.7647927,0.9999989519566869,True,8.0,11.581053462983789
VCT_102,20.0,0.5,10.0,20.0,10.0,0.0172493955,17.249395500000002,0.9999999990914409,True,8.0,11.581053462983789
VCT_102,20.0,0.5,10.0,20.0,12.0,0.0191926695,19.192669499999997,0.9999999999987189,True,8.0,11.581053462983789
VCT_102,20.0,0.5,10.0,20.0,15.0,0.0214284374,21.4284374,0.9999999999999998,True,8.0,11.581053462983789
VCT_102,20.0,0.5,20.0,5.0,5.0,0.00934960598,9.34960598,1.0,True,5.0,3.3226316828729736
VCT_102,20.0,0.5,20.0,5.0,8.0,0.0147647927,14.7647927,1.0,True,5.0,3.3226316828729736
VCT_102,20.0,0.5,20.0,5.0,10.0,0.0172493955,17.249395500000002,1.0,True,5.0,3.3226316828729736
VCT_102,20.0,0.5,20.0,5.0,12.0,0.0191926695,19.192669499999997,1.0,True,5.0,3.3226316828729736
VCT_102,20.0,0.5,20.0,5.0,15.0,0.0214284374,21.4284374,1.0,True,5.0,3.3226316828729736
VCT_102,20.0,0.5,20.0,10.0,5.0,0.00934960598,9.34960598,1.0,True,5.0,4.145263365745948
VCT_102,20.0,0.5,20.0,10.0,8.0,0.0147647927,14.7647927,1.0,True,5.0,4.145263365745948
VCT_102,20.0,0.5,20.0,10.0,10.0,0.0172493955,17.249395500000002,1.0,True,5.0,4.145263365745948
VCT_102,20.0,0.5,20.0,10.0,12.0,0.0191926695,19.192669499999997,1.0,True,5.0,4.145263365745948
VCT_102,20.0,0.5,20.0,10.0,15.0,0.0214284374,21.4284374,1.0,True,5.0,4.145263365745948
VCT_102,20.0,0.5,20.0,15.0,5.0,0.00934960598,9.34960598,1.0,True,5.0,4.967895048618922
VCT_102,20.0,0.5,20.0,15.0,8.0,0.0147647927,14.7647927,1.0,True,5.0,4.967895048618922
VCT_102,20.0,0.5,20.0,15.0,10.0,0.0172493955,17.249395500000002,1.0,True,5.0,4.967895048618922
VCT_102,20.0,0.5,20.0,15.0,12.0,0.0191926695,19.192669499999997,1.0,True,5.0,4.967895048618922
VCT_102,20.0,0.5,20.0,15.0,15.0,0.0214284374,21.4284374,1.0,True,5.0,4.967895048618922
VCT_102,20.0,0.5,20.0,20.0,5.0,0.00934960598,9.34960598,0.9999999999925946,True,5.0,5.7905267314918945
VCT_102,20.0,0.5,20.0,20.0,8.0,0.0147647927,14.7647927,1.0,True,5.0,5.7905267314918945
VCT_102,20.0,0.5,20.0,20.0,10.0,0.0172493955,17.249395500000002,1.0,True,5.0,5.7905267314918945
VCT_102,20.0,0.5,20.0,20.0,12.0,0.0191926695,19.192669499999997,1.0,True,5.0,5.7905267314918945
VCT_102,20.0,0.5,20.0,20.0,15.0,0.0214284374,21.4284374,1.0,True,5.0,5.7905267314918945
VCT_125,20.0,0.5,5.0,5.0,5.0,0.0126337286,12.6337286,0.9915547036404072,False,8.0,13.290526731491894
VCT_125,20.0,0.5,5.0,5.0,8.0,0.0194232426,19.423242600000002,1.0,True,8.0,13.290526731491894
VCT_125,20.0,0.5,5.0,5.0,10.0,0.0223904995,22.3904995,1.0,True,8.0,13.290526731491894
VCT_125,20.0,0.5,5.0,5.0,12.0,0.0246427696,24.6427696,1.0,True,8.0,13.290526731491894
VCT_125,20.0,0.5,5.0,5.0,15.0,0.0271573596,27.1573596,1.0,True,8.0,13.290526731491894
VCT_125,20.0,0.5,5.0,10.0,5.0,0.0126337286,12.6337286,0.8121158850935968,False,8.0,16.581053462983792
VCT_125,20.0,0.5,5.0,10.0,8.0,0.0194232426,19.423242600000002,0.9999975424625235,True,8.0,16.581053462983792
VCT_125,20.0,0.5,5.0,10.0,10.0,0.0223904995,22.3904995,0.9999999994180732,True,8.0,16.581053462983792
VCT_125,20.0,0.5,5.0,10.0,12.0,0.0246427696,24.6427696,0.9999999999997545,True,8.0,16.581053462983792
VCT_125,20.0,0.5,5.0,10.0,15.0,0.0271573596,27.1573596,1.0,True,8.0,16.581053462983792
VCT_125,20.0,0.5,5.0,15.0,5.0,0.0126337286,12.6337286,0.6200071847783901,False,10.0,19.871580194475687
VCT_125,20.0,0.5,5.0,15.0,8.0,0.0194232426,19.423242600000002,0.9983167445182564,False,10.0,19.871580194475687
VCT_125,20.0,0.5,5.0,15.0,10.0,0.0223904995,22.3904995,0.9999637499396773,True,10.0,19.871580194475687
VCT_125,20.0,0.5,5.0,15.0,12.0,0.0246427696,24.6427696,0.9999989440963996,True,10.0,19.871580194475687
VCT_125,20.0,0.5,5.0,15.0,15.0,0.0271573596,27.1573596,0.999999989292276,True,10.0,19.871580194475687
VCT_125,20.0,0.5,5.0,20.0,5.0,0.0126337286,12.6337286,0.48973951769729973,False,12.0,23.162106925967578
VCT_125,20.0,0.5,5.0,20.0,8.0,0.0194232426,19.423242600000002,0.9815176639444195,False,12.0,23.162106925967578
VCT_125,20.0,0.5,5.0,20.0,10.0,0.0223904995,22.3904995,0.9980492181111347,False,12.0,23.162106925967578
VCT_125,20.0,0.5,5.0,20.0,12.0,0.0246427696,24.6427696,0.9997484654103138,True,12.0,23.162106925967578
VCT_125,20.0,0.5,5.0,20.0,15.0,0.0271573596,27.1573596,0.9999820795060973,True,12.0,23.162106925967578
VCT_125,20.0,0.5,10.0,5.0,5.0,0.0126337286,12.6337286,1.0,True,5.0,6.645263365745947
VCT_125,20.0,0.5,10.0,5.0,8.0,0.0194232426,19.423242600000002,1.0,True,5.0,6.645263365745947
VCT_125,20.0,0.5,10.0,5.0,10.0,0.0223904995,22.3904995,1.0,True,5.0,6.645263365745947
VCT_125,20.0,0.5,10.0,5.0,12.0,0.0246427696,24.6427696,1.0,True,5.0,6.645263365745947
VCT_125,20.0,0.5,10.0,5.0,15.0,0.0271573596,27.1573596,1.0,True,5.0,6.645263365745947
VCT_125,20.0,0.5,10.0,10.0,5.0,0.0126337286,12.6337286,0.9999999999999772,True,5.0,8.290526731491896
VCT_125,20.0,0.5,10.0,10.0,8.0,0.0194232426,19.423242600000002,1.0,True,5.0,8.290526731491896
VCT_125,20.0,0.5,10.0,10.0,10.0,0.0223904995,22.3904995,1.0,True,5.0,8.290526731491896
VCT_125,20.0,0.5,10.0,10.0,12.0,0.0246427696,24.6427696,1.0,True,5.0,8.290526731491896
VCT_125,20.0,0.5,10.0,10.0,15.0,0.0271573596,27.1573596,1.0,True,5.0,8.290526731491896
VCT_125,20.0,0.5,10.0,15.0,5.0,0.0126337286,12.6337286,0.9999996403325175,True,5.0,9.935790097237843
VCT_125,20.0,0.5,10.0,15.0,8.0,0.0194232426,19.423242600000002,1.0,True,5.0,9.935790097237843
VCT_125,20.0,0.5,10.0,15.0,10.0,0.0223904995,22.3904995,1.0,True,5.0,9.935790097237843
VCT_125,20.0,0.5,10.0,15.0,12.0,0.0246427696,24.6427696,1.0,True,5.0,9.935790097237843
VCT_125,20.0,0.5,10.0,15.0,15.0,0.0271573596,27.1573596,1.0,True,5.0,9.935790097237843
VCT_125,20.0,0.5,10.0,20.0,5.0,0.0126337286,12.6337286,0.9998648415436736,True,5.0,11.581053462983789
VCT_125,20.0,0.5,10.0,20.0,8.0,0.0194232426,19.423242600000002,0.9999999999994471,True,5.0,11.581053462983789
VCT_125,20.0,0.5,10.0,20.0,10.0,0.0223904995,22.3904995,1.0,True,5.0,11.581053462983789
VCT_125,20.0,0.5,10.0,20.0,12.0,0.0246427696,24.6427696,1.0,True,5.0,11.581053462983789
VCT_125,20.0,0.5,10.0,20.0,15.0,0.0271573596,27.1573596,1.0,True,5.0,11.581053462983789
VCT_125,20.0,0.5,20.0,5.0,5.0,0.0126337286,12.6337286,1.0,True,5.0,3.3226316828729736
VCT_125,20.0,0.5,20.0,5.0,8.0,0.0194232426,19.423242600000002,1.0,True,5.0,3.3226316828729736
VCT_125,20.0,0.5,20.0,5.0,10.0,0.0223904995,22.3904995,1.0,True,5.0,3.3226316828729736
VCT_125,20.0,0.5,20.0,5.0,12.0,0.0246427696,24.6427696,1.0,True,5.0,3.3226316828729736
VCT_125,20.0,0.5,20.0,5.0,15.0,0.0271573596,27.1573596,1.0,True,5.0,3.3226316828729736
VCT_125,20.0,0.5,20.0,10.0,5.0,0.0126337286,12.6337286,1.0,True,5.0,4.145263365745948
VCT_125,20.0,0.5,20.0,10.0,8.0,0.0194232426,19.423242600000002,1.0,True,5.0,4.145263365745948
VCT_125,20.0,0.5,20.0,10.0,10.0,0.0223904995,22.3904995,1.0,True,5.0,4.145263365745948
VCT_125,20.0,0.5,20.0,10.0,12.0,0.0246427696,24.6427696,1.0,True,5.0,4.145263365745948
VCT_125,20.0,0.5,20.0,10.0,15.0,0.0271573596,27.1573596,1.0,True,5.0,4.145263365745948
VCT_125,20.0,0.5,20.0,15.0,5.0,0.0126337286,12.6337286,1.0,True,5.0,4.967895048618922
VCT_125,20.0,0.5,20.0,15.0,8.0,0.0194232426,19.423242600000002,1.0,True,5.0,4.967895048618922
VCT_125,20.0,0.5,20.0,15.0,10.0,0.0223904995,22.3904995,1.0,True,5.0,4.967895048618922
VCT_125,20.0,0.5,20.0,15.0,12.0,0.0246427696,24.6427696,1.0,True,5.0,4.967895048618922
VCT_125,20.0,0.5,20.0,15.0,15.0,0.0271573596,27.1573596,1.0,True,5.0,4.967895048618922
VCT_125,20.0,0.5,20.0,20.0,5.0,0.0126337286,12.6337286,1.0,True,5.0,5.7905267314918945
VCT_125,20.0,0.5,20.0,20.0,8.0,0.0194232426,19.423242600000002,1.0,True,5.0,5.7905267314918945
VCT_125,20.0,0.5,20.0,20.0,10.0,0.0223904995,22.3904995,1.0,True,5.0,5.7905267314918945
VCT_125,20.0,0.5,20.0,20.0,12.0,0.0246427696,24.6427696,1.0,True,5.0,5.7905267314918945
VCT_125,20.0,0.5,20.0,20.0,15.0,0.0271573596,27.1573596,1.0,True,5.0,5.7905267314918945
