model_id,corner,vt_v_ngspice,ss_mv_dec_ngspice,ion_a_ngspice,ioff_a_ngspice,dibl_mv_v_ngspice,ron_ohm_ngspice,ron_boost_ohm_ngspice,cgg_f_ngspice,cgd_f_ngspice,igidl_a_ngspice,esw_j_ngspice,ion_per_cgg_ngspice,ron_x_cload_ngspice,ioff_density_a_m2_ngspice,vt_v_spectre,ss_mv_dec_spectre,ion_a_spectre,ioff_a_spectre,dibl_mv_v_spectre,ron_ohm_spectre,ron_boost_ohm_spectre,cgg_f_spectre,cgd_f_spectre,igidl_a_spectre,esw_j_spectre,ion_per_cgg_spectre,ron_x_cload_spectre,ioff_density_a_m2_spectre
VCT_110,tt,0.9,8.19787393766173,2.50689e-06,3.35383e-13,84.8352058298155,359000.54248970863,238355.6637278296,9.45308e-20,4.45553e-12,3.35383e-13,7.188759051751349e-18,26519293182751.02,7.180010849794174e-09,93.16194444444446,0.9,10.8111018227774,1.40567031e-06,1.09292696e-11,129.2187327874495,640263.932,425606.031,1.2444126599999999e-17,2.36348937e-12,1.09292696e-11,8.329845469999999e-18,112958534992.725,1.2805278640000005e-08,3035.908222222223
