model_id,corner,rel_diff_vt_v_ngspice_vs_spectre,rel_diff_ss_mv_dec_ngspice_vs_spectre,rel_diff_ion_a_ngspice_vs_spectre,rel_diff_ioff_a_ngspice_vs_spectre,rel_diff_dibl_mv_v_ngspice_vs_spectre,rel_diff_ron_ohm_ngspice_vs_spectre,rel_diff_ron_boost_ohm_ngspice_vs_spectre,rel_diff_cgg_f_ngspice_vs_spectre,rel_diff_cgd_f_ngspice_vs_spectre,rel_diff_igidl_a_ngspice_vs_spectre,rel_diff_esw_j_ngspice_vs_spectre,rel_diff_ion_per_cgg_ngspice_vs_spectre,rel_diff_ron_x_cload_ngspice_vs_spectre,rel_diff_ioff_density_a_m2_ngspice_vs_spectre
3D_gaa_AOS,ff,-1.3457248783335229e-16,-0.1760521656218276,1.2703005931302407,-0.7502284912626738,-0.453630104369058,-0.5595351599528543,-0.5264066516457413,-0.9409434348963975,1.3678773377797435,-0.7502284912626738,0.15796729605792242,37.44281476830687,-0.5595351599528543,-0.7502284912626739
3D_gaa_Si,ff,-1.3457248783335229e-16,0.029891546076727397,0.6685601043677584,1.8764340611881285,-0.15132450812445286,-0.4006887150404058,-0.38339237754392147,-0.8985051934844283,0.7031083147873984,1.8764340611881285,0.10235806974265087,15.439856990236851,-0.4006887150404057,1.8764340611881287
BCAT_125,ff,0.0,-0.13956313380093757,0.7847578984886807,-0.8590902423213225,-0.4075697058819897,-0.4397069795645211,-0.419082861712657,-0.7507129058833188,0.8295167099338113,-0.8590902423213225,0.20254813470289382,6.159447643339724,-0.43970697956452115,-0.8590902423213224
VCT_082,ff,0.0,-0.25710660724698736,0.7398243172800076,-0.9840332679617207,-0.34453377936346014,-0.4252465209481216,-0.4286278421702758,-0.9913533258814952,0.8392941653393636,-0.9840332679617207,-0.14461698186898875,200.21312465756,-0.4252465209481215,-0.9840332679617206
VCT_091,ff,0.0,-0.25673362557672885,0.7446196005566974,-0.9839393034522217,-0.3456421148394379,-0.4268254267997722,-0.42968857385170817,-0.9918827499109035,0.8455065479036636,-0.9839393034522217,-0.13714295111504315,213.927417710114,-0.42682542679977215,-0.9839393034522217
VCT_102,ff,0.0,-0.2562390205704529,0.7509798172934182,-0.9838097113686896,-0.34706809778249204,-0.42890637621130495,-0.4310768559270966,-0.9924639453623143,0.8538223208682049,-0.9838097113686896,-0.14265694149472746,231.34701730229875,-0.42890637621130495,-0.9838097113686894
VCT_125,ff,0.0,-0.2387603711179346,0.7736898764821091,-0.9694123572726171,-0.34060667713460524,-0.4362135288954512,-0.4332805315055712,-0.9923720184345433,0.8652824893073816,-0.9694123572726171,-0.13215015694707685,231.5241430202523,-0.43621352889545106,-0.9694123572726171
